weather_id,accident_id,date,latitude,longitude,temperature_avg,temperature_min,temperature_max,wind_speed_avg,wind_speed_max,precipitation_total,visibility_avg,cloud_cover_avg
40882,2770.0,2014-08-07,45.3736,-121.696,3.01,-2.9,9.3,8.67,13.6,0.0,,9.75
40883,2770.0,2014-08-08,45.3736,-121.696,1.51,-4.1,7.4,9.0,12.9,0.0,,25.25
40884,2770.0,2014-08-09,45.3736,-121.696,4.32,-5.4,12.8,3.5,7.4,0.0,,1.62
40885,2770.0,2014-08-10,45.3736,-121.696,9.23,0.3,17.6,5.72,10.1,0.0,,18.38
40886,2771.0,2014-08-07,37.8651,-119.5383,13.27,7.0,19.1,4.95,8.3,1.2,,30.58
40887,2771.0,2014-08-08,37.8651,-119.5383,14.88,8.6,20.8,4.95,11.5,0.1,,26.08
40888,2771.0,2014-08-09,37.8651,-119.5383,15.01,9.3,20.6,5.85,13.0,0.3,,21.58
40889,2771.0,2014-08-10,37.8651,-119.5383,14.44,7.7,20.5,6.65,12.6,0.2,,19.62
40890,2771.0,2014-08-11,37.8651,-119.5383,14.14,8.8,20.3,7.04,13.7,1.3,,30.33
40891,2771.0,2014-08-12,37.8651,-119.5383,13.67,8.6,19.4,9.79,18.7,0.4,,14.25
40892,2772.0,2014-08-09,52.8734,-117.9543,10.03,2.4,16.0,5.09,9.2,0.0,,80.29
40893,2772.0,2014-08-10,52.8734,-117.9543,14.01,6.9,19.2,4.81,9.4,0.0,,65.38
40894,2772.0,2014-08-11,52.8734,-117.9543,16.65,8.8,23.2,2.26,4.4,0.0,,9.71
40895,2772.0,2014-08-12,52.8734,-117.9543,17.7,9.9,23.6,3.07,5.2,0.0,,71.92
40896,2772.0,2014-08-13,52.8734,-117.9543,16.27,11.9,21.5,3.47,5.6,1.5,,82.04
40897,2772.0,2014-08-14,52.8734,-117.9543,15.55,7.1,21.8,3.97,8.6,0.0,,82.04
40898,2773.0,2014-08-09,39.9311,-105.2928,18.49,10.1,25.2,5.57,10.6,1.1,,31.0
40899,2773.0,2014-08-10,39.9311,-105.2928,16.49,11.2,20.1,5.49,11.9,3.6,,42.0
40900,2773.0,2014-08-11,39.9311,-105.2928,17.35,10.5,23.1,5.94,11.2,0.4,,15.54
40901,2773.0,2014-08-12,39.9311,-105.2928,19.1,10.3,26.4,6.17,10.9,0.2,,13.29
40902,2773.0,2014-08-13,39.9311,-105.2928,20.19,12.0,27.1,6.59,10.8,0.0,,86.54
40903,2773.0,2014-08-14,39.9311,-105.2928,18.87,14.5,24.4,7.55,17.0,5.2,,70.42
40904,2774.0,2014-08-10,40.2549,-105.6151,1.53,-4.4,6.0,4.47,11.2,9.5,,46.83
40905,2774.0,2014-08-11,40.2549,-105.6151,2.65,-4.9,8.7,5.55,9.5,0.4,,18.62
40906,2774.0,2014-08-12,40.2549,-105.6151,4.3,-3.9,11.6,6.61,12.9,0.6,,19.29
40907,2774.0,2014-08-13,40.2549,-105.6151,5.23,-2.4,11.3,6.34,10.0,0.0,,85.04
40908,2774.0,2014-08-14,40.2549,-105.6151,3.42,-1.0,9.3,6.9,11.2,13.5,,71.33
40909,2774.0,2014-08-15,40.2549,-105.6151,4.35,-2.0,10.9,9.06,13.3,1.6,,30.33
40910,2775.0,2014-08-11,46.8523,-121.7603,2.19,-7.2,11.2,5.08,8.0,0.5,,47.29
40911,2775.0,2014-08-12,46.8523,-121.7603,-1.19,-5.3,5.0,4.86,10.1,15.2,,88.62
40912,2775.0,2014-08-13,46.8523,-121.7603,-4.74,-6.9,-1.8,4.92,7.3,7.8,,91.29
40913,2775.0,2014-08-14,46.8523,-121.7603,-6.16,-8.0,-3.8,3.5,5.6,8.1,,98.33
40914,2775.0,2014-08-15,46.8523,-121.7603,-6.39,-9.7,-3.4,3.98,8.5,2.3,,80.0
40915,2775.0,2014-08-16,46.8523,-121.7603,-4.24,-9.2,0.5,4.98,8.3,0.0,,55.54
40916,2776.0,2014-08-16,40.015,-105.405,17.25,10.4,24.1,8.07,13.4,0.0,,13.96
40917,2776.0,2014-08-17,40.015,-105.405,17.03,8.4,25.7,7.48,12.1,0.2,,19.58
40918,2776.0,2014-08-18,40.015,-105.405,16.35,9.0,25.0,6.64,12.7,1.5,,35.54
40919,2776.0,2014-08-19,40.015,-105.405,16.37,9.0,23.7,6.46,12.0,0.4,,79.62
40920,2776.0,2014-08-20,40.015,-105.405,16.05,10.3,22.5,6.64,9.2,2.1,,42.17
40921,2776.0,2014-08-21,40.015,-105.405,15.7,8.8,22.5,6.06,10.5,0.3,,47.33
40922,2776.0,2014-08-22,40.015,-105.405,12.88,10.1,17.0,4.46,7.9,15.4,,89.33
40923,2777.0,2014-08-16,40.3428,-105.6836,14.38,7.2,20.9,8.25,13.4,0.0,,13.46
40924,2777.0,2014-08-17,40.3428,-105.6836,14.51,6.8,21.5,6.74,13.5,0.1,,15.62
40925,2777.0,2014-08-18,40.3428,-105.6836,14.38,7.3,20.9,5.6,13.1,0.8,,31.29
40926,2777.0,2014-08-19,40.3428,-105.6836,13.91,8.3,19.7,5.25,9.5,0.6,,83.42
40927,2777.0,2014-08-20,40.3428,-105.6836,12.7,8.1,17.8,8.97,15.4,1.3,,40.79
40928,2777.0,2014-08-21,40.3428,-105.6836,12.68,6.6,18.6,7.19,13.5,0.0,,52.0
40929,2778.0,2014-08-19,46.8523,-121.7603,-2.62,-6.9,1.8,6.6,11.5,1.4,,61.54
40930,2778.0,2014-08-20,46.8523,-121.7603,-5.02,-8.2,-1.1,6.05,9.4,0.0,,58.12
40931,2778.0,2014-08-21,46.8523,-121.7603,-5.77,-9.2,-0.4,4.7,8.9,0.0,,47.67
40932,2778.0,2014-08-22,46.8523,-121.7603,-7.53,-11.8,-3.1,5.61,10.6,1.0,,40.67
40933,2778.0,2014-08-23,46.8523,-121.7603,-6.37,-13.3,-0.4,5.03,7.9,0.1,,36.0
40934,2778.0,2014-08-24,46.8523,-121.7603,-6.62,-11.8,-1.1,3.9,8.0,2.6,,40.08
40935,2780.0,2014-08-21,43.7904,-110.6818,11.3,9.3,14.4,4.86,7.7,22.5,,94.58
40936,2780.0,2014-08-22,43.7904,-110.6818,10.55,6.5,13.3,6.85,12.1,6.6,,97.96
40937,2780.0,2014-08-23,43.7904,-110.6818,8.12,6.1,10.2,5.43,8.2,10.9,,96.54
40938,2780.0,2014-08-24,43.7904,-110.6818,8.76,5.0,13.2,5.63,9.7,0.2,,72.33
40939,2780.0,2014-08-25,43.7904,-110.6818,9.58,3.7,17.5,6.33,11.5,2.4,,84.92
40940,2780.0,2014-08-26,43.7904,-110.6818,11.88,5.7,17.9,5.1,8.7,0.3,,65.08
40941,2781.0,2014-08-24,36.7783,-119.4179,27.67,21.2,34.2,5.1,9.9,0.0,,0.0
40942,2781.0,2014-08-25,36.7783,-119.4179,26.65,20.5,32.3,4.99,9.4,0.0,,24.0
40943,2781.0,2014-08-26,36.7783,-119.4179,26.08,17.8,33.1,5.1,7.0,0.0,,0.04
40944,2781.0,2014-08-27,36.7783,-119.4179,27.81,18.4,35.7,3.93,7.1,0.0,,0.0
40945,2781.0,2014-08-28,36.7783,-119.4179,28.75,19.2,37.4,5.15,8.1,0.0,,0.0
40946,2781.0,2014-08-29,36.7783,-119.4179,28.81,19.3,36.9,6.87,11.4,0.0,,35.83
40947,2782.0,2014-08-25,40.015,-105.405,12.86,6.8,18.5,5.07,8.2,4.7,,44.08
40948,2782.0,2014-08-26,40.015,-105.405,12.5,6.7,19.0,4.59,10.2,12.3,,80.83
40949,2782.0,2014-08-27,40.015,-105.405,12.57,7.5,17.8,5.73,9.4,11.3,,61.54
40950,2782.0,2014-08-28,40.015,-105.405,10.91,7.3,15.4,10.2,13.3,2.6,,46.25
40951,2782.0,2014-08-29,40.015,-105.405,12.84,6.9,20.1,8.31,13.8,3.6,,24.54
40952,2782.0,2014-08-30,40.015,-105.405,14.49,6.4,22.8,9.51,12.1,1.2,,32.71
40953,2782.0,2014-08-31,40.015,-105.405,13.25,8.4,19.5,8.8,16.3,2.5,,43.5
40954,2783.0,2014-08-26,46.8523,-121.7603,-2.47,-9.6,4.2,4.25,7.8,0.0,,0.21
40955,2783.0,2014-08-27,46.8523,-121.7603,-2.05,-7.6,3.8,5.29,10.7,0.0,,2.54
40956,2783.0,2014-08-28,46.8523,-121.7603,-5.24,-8.8,-1.9,4.96,8.9,0.0,,71.83
40957,2783.0,2014-08-29,46.8523,-121.7603,-6.2,-9.6,-2.3,6.16,10.1,0.1,,87.92
40958,2783.0,2014-08-30,46.8523,-121.7603,-9.16,-11.3,-7.4,5.57,9.1,7.3,,94.92
40959,2783.0,2014-08-31,46.8523,-121.7603,-10.15,-13.2,-6.4,6.02,10.7,0.0,,80.83
40960,2785.0,2014-08-31,43.7904,-110.6818,7.89,4.6,10.8,6.39,10.0,11.9,,80.83
40961,2785.0,2014-09-01,43.7904,-110.6818,8.76,2.2,14.9,9.58,17.3,0.4,,19.67
40962,2785.0,2014-09-02,43.7904,-110.6818,11.86,3.3,19.5,10.65,15.6,0.0,,0.0
40963,2785.0,2014-09-03,43.7904,-110.6818,11.67,5.0,18.3,12.76,21.2,0.0,,0.33
40964,2785.0,2014-09-04,43.7904,-110.6818,10.2,4.3,15.4,4.73,8.5,0.0,,17.79
40965,2785.0,2014-09-05,43.7904,-110.6818,10.12,1.4,18.0,5.06,7.0,0.0,,7.58
40966,2787.0,2014-09-09,48.7718,-121.2985,3.57,0.9,6.5,4.2,7.4,0.0,,66.0
40967,2787.0,2014-09-10,48.7718,-121.2985,2.12,-1.3,6.0,6.42,8.6,0.2,,21.92
40968,2787.0,2014-09-11,48.7718,-121.2985,2.08,-5.4,9.2,6.16,7.6,0.0,,3.54
40969,2787.0,2014-09-12,48.7718,-121.2985,4.23,-3.9,12.4,5.46,7.0,0.0,,16.71
40970,2787.0,2014-09-13,48.7718,-121.2985,5.94,-2.2,13.0,4.49,7.3,0.0,,26.5
40971,2787.0,2014-09-14,48.7718,-121.2985,7.9,-0.6,15.8,4.22,6.6,0.0,,1.46
40972,2788.0,2014-09-12,43.2994,-74.2179,12.32,9.0,16.1,9.92,13.8,0.0,,59.5
40973,2788.0,2014-09-13,43.2994,-74.2179,9.19,6.6,11.5,10.86,15.3,9.5,,84.79
40974,2788.0,2014-09-14,43.2994,-74.2179,9.42,5.3,14.0,7.95,15.7,0.0,,49.0
40975,2788.0,2014-09-15,43.2994,-74.2179,11.5,6.6,16.1,3.92,6.7,0.0,,66.88
40976,2788.0,2014-09-16,43.2994,-74.2179,12.47,9.6,17.0,9.65,14.0,6.4,,55.58
40977,2788.0,2014-09-17,43.2994,-74.2179,11.95,7.2,16.5,7.66,11.8,0.0,,42.04
40978,2789.0,2014-09-15,46.8797,-110.3626,11.08,2.6,20.9,8.12,11.9,0.0,,0.0
40979,2789.0,2014-09-16,46.8797,-110.3626,15.05,7.0,23.5,7.33,12.2,0.0,,78.38
40980,2789.0,2014-09-17,46.8797,-110.3626,17.2,9.8,25.1,7.31,12.1,0.5,,62.46
40981,2789.0,2014-09-18,46.8797,-110.3626,16.6,12.6,23.3,13.6,21.1,0.7,,58.42
40982,2789.0,2014-09-19,46.8797,-110.3626,14.57,10.3,18.9,15.71,22.4,0.0,,24.62
40983,2789.0,2014-09-20,46.8797,-110.3626,13.17,6.9,19.8,7.56,11.4,0.0,,18.54
40984,2792.0,2014-09-23,39.5501,-105.7821,6.04,1.0,11.9,9.08,17.9,1.0,,25.21
40985,2792.0,2014-09-24,39.5501,-105.7821,7.63,-0.0,15.7,4.78,7.8,0.0,,8.79
40986,2792.0,2014-09-25,39.5501,-105.7821,9.39,2.2,17.6,6.0,8.8,0.6,,9.96
40987,2792.0,2014-09-26,39.5501,-105.7821,9.41,2.1,17.4,5.56,7.6,0.5,,19.79
40988,2792.0,2014-09-27,39.5501,-105.7821,8.95,3.2,15.4,6.94,13.8,0.3,,45.96
40989,2792.0,2014-09-28,39.5501,-105.7821,6.63,3.3,12.1,8.4,16.7,2.8,,66.42
40990,2793.0,2014-09-29,43.1939,-71.5724,18.63,14.2,24.1,9.56,14.4,0.0,,99.25
40991,2793.0,2014-09-30,43.1939,-71.5724,14.7,13.1,18.3,6.77,9.8,0.5,,98.92
40992,2793.0,2014-10-01,43.1939,-71.5724,12.81,12.3,13.2,9.97,12.6,15.7,,100.0
40993,2793.0,2014-10-02,43.1939,-71.5724,12.71,10.7,14.9,7.64,11.3,2.4,,78.62
40994,2793.0,2014-10-03,43.1939,-71.5724,12.57,8.5,18.2,7.83,10.7,0.0,,26.62
40995,2793.0,2014-10-04,43.1939,-71.5724,12.87,10.9,14.6,10.25,17.5,24.0,,100.0
40996,2796.0,2014-10-07,43.2994,-74.2179,13.36,10.7,17.3,14.02,17.3,4.1,,85.08
40997,2796.0,2014-10-08,43.2994,-74.2179,12.23,8.2,16.2,19.35,26.1,8.8,,57.29
40998,2796.0,2014-10-09,43.2994,-74.2179,9.12,6.4,13.1,17.89,23.9,0.0,,47.92
40999,2796.0,2014-10-10,43.2994,-74.2179,8.1,4.9,11.2,11.25,16.6,0.0,,68.21
41000,2796.0,2014-10-11,43.2994,-74.2179,8.33,5.0,13.3,6.49,12.5,0.0,,72.58
41001,2796.0,2014-10-12,43.2994,-74.2179,8.22,3.1,13.6,5.29,7.2,0.0,,10.12
41002,2797.0,2014-11-15,40.3428,-105.6836,-9.45,-17.6,-5.8,7.7,13.4,4.7,,84.75
41003,2797.0,2014-11-16,40.3428,-105.6836,-18.08,-25.4,-10.2,11.15,14.8,0.0,,34.08
41004,2797.0,2014-11-17,40.3428,-105.6836,-16.32,-23.0,-8.5,14.08,21.3,0.0,,6.08
41005,2797.0,2014-11-18,40.3428,-105.6836,-10.95,-17.9,-3.6,13.87,21.6,0.0,,23.75
41006,2797.0,2014-11-19,40.3428,-105.6836,-7.68,-13.5,-0.3,12.41,17.3,0.0,,17.5
41007,2797.0,2014-11-20,40.3428,-105.6836,-6.72,-12.3,1.7,8.77,11.6,0.0,,60.62
41008,2798.0,2014-11-19,45.3736,-121.696,-16.56,-19.9,-12.2,8.6,11.2,2.6,,95.42
41009,2798.0,2014-11-20,45.3736,-121.696,-12.72,-16.0,-9.8,2.52,4.3,5.4,,98.79
41010,2798.0,2014-11-21,45.3736,-121.696,-12.05,-15.5,-9.0,8.22,18.6,32.1,,98.38
41011,2798.0,2014-11-22,45.3736,-121.696,-12.45,-13.8,-10.2,13.31,19.6,14.8,,97.71
41012,2798.0,2014-11-23,45.3736,-121.696,-11.42,-13.1,-10.0,14.35,20.5,4.9,,97.67
41013,2798.0,2014-11-24,45.3736,-121.696,-10.03,-12.1,-6.8,8.37,17.4,5.9,,99.67
41014,2799.0,2014-11-27,37.8651,-119.5383,5.68,2.0,11.3,4.09,10.0,0.0,,38.12
41015,2799.0,2014-11-28,37.8651,-119.5383,3.3,-1.6,7.8,8.08,15.1,0.0,,4.29
41016,2799.0,2014-11-29,37.8651,-119.5383,-0.35,-2.5,3.5,9.54,18.3,3.9,,58.08
41017,2799.0,2014-11-30,37.8651,-119.5383,-1.64,-3.0,1.2,6.8,18.6,6.7,,88.0
41018,2799.0,2014-12-01,37.8651,-119.5383,-1.47,-4.9,3.4,2.71,7.3,0.1,,49.62
41019,2799.0,2014-12-02,37.8651,-119.5383,-0.88,-5.1,1.9,7.5,11.2,40.8,,95.12
41020,2800.0,2014-12-12,43.2994,-74.2179,-4.82,-6.4,-2.7,13.03,14.8,0.5,,93.33
41021,2800.0,2014-12-13,43.2994,-74.2179,-4.08,-6.2,-1.6,13.79,15.3,0.0,,63.12
41022,2800.0,2014-12-14,43.2994,-74.2179,-0.77,-2.0,1.8,10.2,12.8,0.0,,87.71
41023,2800.0,2014-12-15,43.2994,-74.2179,-1.45,-3.8,2.7,5.33,10.3,0.0,,44.88
41024,2800.0,2014-12-16,43.2994,-74.2179,-1.56,-5.2,1.2,6.4,10.3,1.4,,99.79
41025,2800.0,2014-12-17,43.2994,-74.2179,1.52,0.1,3.8,9.47,18.1,1.8,,99.92
41026,2801.0,2014-12-26,47.7511,-120.7401,-3.23,-4.8,-0.2,6.05,7.9,0.0,,74.67
41027,2801.0,2014-12-27,47.7511,-120.7401,-1.46,-3.3,1.1,5.45,8.4,14.0,,88.67
41028,2801.0,2014-12-28,47.7511,-120.7401,-1.64,-3.3,1.1,5.31,8.7,2.5,,64.08
41029,2801.0,2014-12-29,47.7511,-120.7401,-6.11,-9.2,-2.9,6.4,7.9,2.5,,47.5
41030,2801.0,2014-12-30,47.7511,-120.7401,-8.61,-10.1,-6.0,2.93,7.0,0.0,,31.83
41031,2801.0,2014-12-31,47.7511,-120.7401,-8.35,-9.9,-6.5,2.12,3.9,0.0,,36.79
41032,2802.0,2014-12-26,39.5501,-105.7821,-17.5,-20.8,-14.3,3.96,6.7,0.8,,95.79
41033,2802.0,2014-12-27,39.5501,-105.7821,-21.1,-28.4,-13.8,9.1,12.5,0.0,,32.08
41034,2802.0,2014-12-28,39.5501,-105.7821,-18.17,-25.2,-10.6,9.95,15.9,0.4,,38.58
41035,2802.0,2014-12-29,39.5501,-105.7821,-18.94,-22.6,-17.0,6.15,8.6,3.3,,97.42
41036,2802.0,2014-12-30,39.5501,-105.7821,-23.48,-25.9,-19.7,4.26,7.1,0.2,,80.67
41037,2802.0,2014-12-31,39.5501,-105.7821,-18.3,-25.3,-10.7,4.25,7.5,0.0,,5.08
41038,2803.0,2014-12-26,43.2994,-74.2179,0.58,-2.1,3.2,13.91,22.2,0.0,,69.88
41039,2803.0,2014-12-27,43.2994,-74.2179,0.86,-2.9,4.5,8.77,11.4,0.2,,66.5
41040,2803.0,2014-12-28,43.2994,-74.2179,1.72,-3.0,5.1,15.62,20.1,8.0,,99.62
41041,2803.0,2014-12-29,43.2994,-74.2179,-4.55,-11.1,-2.3,12.28,16.0,0.0,,54.0
41042,2803.0,2014-12-30,43.2994,-74.2179,-11.4,-14.4,-6.9,9.99,16.8,0.0,,29.04
41043,2803.0,2014-12-31,43.2994,-74.2179,-10.28,-14.1,-7.0,12.96,17.2,0.8,,82.04
41044,2805.0,2014-12-26,38.0333,-109.5333,-7.93,-9.8,-4.8,6.92,17.3,0.7,,49.58
41045,2805.0,2014-12-27,38.0333,-109.5333,-10.17,-16.4,-6.3,4.73,8.9,0.0,,13.83
41046,2805.0,2014-12-28,38.0333,-109.5333,-11.9,-17.3,-2.4,10.86,12.6,0.0,,18.75
41047,2805.0,2014-12-29,38.0333,-109.5333,-10.41,-14.8,-3.8,6.88,12.3,0.0,,24.12
41048,2805.0,2014-12-30,38.0333,-109.5333,-12.34,-16.5,-7.2,7.43,12.6,0.6,,43.33
41049,2805.0,2014-12-31,38.0333,-109.5333,-11.07,-14.8,-7.6,4.45,9.1,2.2,,68.92
41050,2806.0,2014-12-26,43.076,-107.2903,-13.15,-16.9,-10.3,7.67,12.2,0.0,,96.88
41051,2806.0,2014-12-27,43.076,-107.2903,-15.56,-18.0,-11.9,11.59,14.0,0.0,,60.67
41052,2806.0,2014-12-28,43.076,-107.2903,-12.09,-18.6,-9.1,12.73,16.8,1.6,,82.5
41053,2806.0,2014-12-29,43.076,-107.2903,-15.96,-22.0,-11.4,15.05,22.0,2.1,,99.5
41054,2806.0,2014-12-30,43.076,-107.2903,-25.26,-29.1,-22.4,9.32,13.3,0.0,,57.67
41055,2806.0,2014-12-31,43.076,-107.2903,-22.01,-29.9,-15.2,13.06,16.6,0.0,,0.29
41056,2807.0,2014-12-26,35.05,-85.35,6.11,2.6,11.8,5.18,10.7,0.0,,66.58
41057,2807.0,2014-12-27,35.05,-85.35,7.77,3.2,11.5,8.04,11.1,1.6,,75.42
41058,2807.0,2014-12-28,35.05,-85.35,10.55,9.1,12.5,5.99,11.6,12.5,,100.0
41059,2807.0,2014-12-29,35.05,-85.35,8.57,6.0,10.0,6.1,10.5,6.3,,97.75
41060,2807.0,2014-12-30,35.05,-85.35,4.9,1.2,7.7,10.66,12.2,0.1,,62.88
41061,2807.0,2014-12-31,35.05,-85.35,1.63,-1.4,6.1,8.15,11.6,0.0,,43.08
41062,2808.0,2014-12-26,39.13582,-106.80697,-15.72,-18.3,-12.4,5.08,6.6,5.4,,88.79
41063,2808.0,2014-12-27,39.13582,-106.80697,-18.41,-21.5,-14.8,5.32,8.9,0.0,,54.96
41064,2808.0,2014-12-28,39.13582,-106.80697,-17.46,-21.5,-12.7,5.93,9.4,3.1,,83.58
41065,2808.0,2014-12-29,39.13582,-106.80697,-15.81,-17.8,-13.0,4.15,8.3,7.2,,98.79
41066,2808.0,2014-12-30,39.13582,-106.80697,-18.25,-21.0,-14.4,8.33,11.6,1.4,,89.67
41067,2808.0,2014-12-31,39.13582,-106.80697,-17.52,-25.0,-9.8,7.78,10.2,0.0,,31.5
41068,2809.0,2014-12-26,36.7783,-119.4179,6.14,2.7,10.8,5.28,7.8,0.0,,0.5
41069,2809.0,2014-12-27,36.7783,-119.4179,6.68,1.3,12.7,4.18,7.2,0.0,,35.88
41070,2809.0,2014-12-28,36.7783,-119.4179,7.12,3.2,11.3,5.02,9.0,0.0,,24.33
41071,2809.0,2014-12-29,36.7783,-119.4179,6.15,1.2,10.7,4.88,8.6,0.0,,5.75
41072,2809.0,2014-12-30,36.7783,-119.4179,4.42,-1.0,6.1,5.45,9.8,3.4,,60.08
41073,2809.0,2014-12-31,36.7783,-119.4179,2.36,-2.7,9.4,7.43,10.4,0.0,,14.92
41074,2810.0,2014-12-26,39.5501,-105.7821,-17.5,-20.8,-14.3,3.96,6.7,0.8,,95.79
41075,2810.0,2014-12-27,39.5501,-105.7821,-21.1,-28.4,-13.8,9.1,12.5,0.0,,32.08
41076,2810.0,2014-12-28,39.5501,-105.7821,-18.17,-25.2,-10.6,9.95,15.9,0.4,,38.58
41077,2810.0,2014-12-29,39.5501,-105.7821,-18.94,-22.6,-17.0,6.15,8.6,3.3,,97.42
41078,2810.0,2014-12-30,39.5501,-105.7821,-23.48,-25.9,-19.7,4.26,7.1,0.2,,80.67
41079,2810.0,2014-12-31,39.5501,-105.7821,-18.3,-25.3,-10.7,4.25,7.5,0.0,,5.08
41080,2811.0,2014-12-27,37.8832371,-107.8209883,-20.28,-24.5,-16.9,2.98,5.6,0.0,,27.62
41081,2811.0,2014-12-28,37.8832371,-107.8209883,-17.8,-21.4,-12.3,6.74,14.1,0.0,,36.54
41082,2811.0,2014-12-29,37.8832371,-107.8209883,-20.42,-23.4,-15.8,7.6,13.1,2.0,,74.79
41083,2811.0,2014-12-30,37.8832371,-107.8209883,-20.31,-25.7,-14.5,8.78,12.4,0.2,,44.25
41084,2811.0,2014-12-31,37.8832371,-107.8209883,-15.91,-19.9,-10.0,8.12,11.2,0.0,,46.29
41085,2811.0,2015-01-01,37.8832371,-107.8209883,-15.19,-17.3,-12.9,6.61,11.1,5.4,,93.33
41086,2812.0,2014-12-31,37.80219,-107.65048,-13.18,-17.6,-7.7,7.4,13.6,0.4,,69.46
41087,2812.0,2015-01-01,37.80219,-107.65048,-12.39,-14.2,-10.2,5.4,9.7,7.4,,96.62
41088,2812.0,2015-01-02,37.80219,-107.65048,-13.28,-19.9,-6.6,3.37,6.0,0.0,,24.79
41089,2812.0,2015-01-03,37.80219,-107.65048,-13.28,-17.3,-7.6,10.03,15.0,0.0,,29.88
41090,2812.0,2015-01-04,37.80219,-107.65048,-9.5,-14.5,-4.7,6.63,12.4,0.0,,31.21
41091,2812.0,2015-01-05,37.80219,-107.65048,-4.97,-7.5,-0.3,6.12,9.4,0.0,,57.71
41092,2813.0,2015-01-11,40.14328,-105.84075,-4.45,-7.6,-0.9,6.55,12.8,0.7,,91.38
41093,2813.0,2015-01-12,40.14328,-105.84075,-3.52,-8.1,1.2,2.98,5.2,0.0,,85.96
41094,2813.0,2015-01-13,40.14328,-105.84075,-6.26,-10.9,0.8,4.0,9.3,0.2,,65.67
41095,2813.0,2015-01-14,40.14328,-105.84075,-9.07,-13.8,-2.5,4.88,9.1,0.0,,12.83
41096,2813.0,2015-01-15,40.14328,-105.84075,-9.0,-14.5,-1.7,8.8,12.1,0.0,,1.58
41097,2813.0,2015-01-16,40.14328,-105.84075,-6.48,-12.4,-0.3,12.82,19.5,0.0,,63.79
41098,2814.0,2015-01-16,39.59163,-106.07693,-6.77,-13.5,1.1,11.36,18.1,0.0,,56.92
41099,2814.0,2015-01-17,39.59163,-106.07693,-6.4,-13.0,-1.5,12.85,18.2,1.3,,35.25
41100,2814.0,2015-01-18,39.59163,-106.07693,-6.93,-13.0,1.7,11.26,17.7,0.0,,5.67
41101,2814.0,2015-01-19,39.59163,-106.07693,-5.07,-9.1,1.3,10.34,16.9,0.2,,47.04
41102,2814.0,2015-01-20,39.59163,-106.07693,-6.4,-9.2,-2.7,8.46,16.9,2.4,,68.83
41103,2814.0,2015-01-21,39.59163,-106.07693,-11.22,-16.2,-7.2,3.47,7.0,2.6,,92.88
41104,2815.0,2015-01-19,37.8651,-119.5383,0.52,-3.3,4.5,3.03,6.1,0.0,,20.12
41105,2815.0,2015-01-20,37.8651,-119.5383,-0.59,-4.8,3.6,4.27,10.2,0.0,,70.71
41106,2815.0,2015-01-21,37.8651,-119.5383,-2.86,-7.0,3.7,8.29,13.0,0.0,,35.25
41107,2815.0,2015-01-22,37.8651,-119.5383,-0.97,-5.6,4.8,4.48,8.4,0.2,,70.04
41108,2815.0,2015-01-23,37.8651,-119.5383,-1.67,-5.0,4.0,8.45,13.2,0.0,,6.29
41109,2815.0,2015-01-24,37.8651,-119.5383,-1.07,-5.9,5.2,12.89,16.4,0.0,,7.08
41110,2816.0,2015-01-21,39.8024534,-105.7814795,-18.72,-23.2,-14.1,4.66,8.3,2.2,,92.21
41111,2816.0,2015-01-22,39.8024534,-105.7814795,-20.3,-28.7,-11.8,8.59,13.0,0.0,,3.0
41112,2816.0,2015-01-23,39.8024534,-105.7814795,-14.61,-19.9,-7.4,9.82,13.2,0.0,,30.58
41113,2816.0,2015-01-24,39.8024534,-105.7814795,-12.01,-20.3,-5.1,15.16,20.8,0.0,,72.29
41114,2816.0,2015-01-25,39.8024534,-105.7814795,-6.52,-9.1,-2.1,15.96,21.1,0.0,,28.54
41115,2816.0,2015-01-26,39.8024534,-105.7814795,-5.72,-11.0,3.0,7.85,12.4,0.0,,0.17
41116,2817.0,2015-01-31,40.5245487,-105.8765799,-6.82,-10.1,-2.8,7.94,14.7,5.1,,87.38
41117,2817.0,2015-02-01,40.5245487,-105.8765799,-13.07,-15.5,-10.7,12.92,23.2,2.0,,62.92
41118,2817.0,2015-02-02,40.5245487,-105.8765799,-8.62,-12.1,-4.9,14.13,22.7,2.1,,70.54
41119,2817.0,2015-02-03,40.5245487,-105.8765799,-5.94,-8.9,-2.7,14.95,25.2,1.6,,70.58
41120,2817.0,2015-02-04,40.5245487,-105.8765799,-5.29,-6.4,-3.4,11.87,18.0,14.7,,93.08
41121,2817.0,2015-02-05,40.5245487,-105.8765799,-4.1,-7.0,0.0,13.66,18.6,0.0,,42.54
41122,2818.0,2015-02-02,39.8192742,-105.7808545,-9.65,-14.8,-4.6,15.25,23.7,0.7,,44.12
41123,2818.0,2015-02-03,39.8192742,-105.7808545,-7.0,-12.1,-1.9,15.17,26.1,0.3,,22.08
41124,2818.0,2015-02-04,39.8192742,-105.7808545,-5.93,-7.8,-2.9,12.38,20.8,8.0,,74.25
41125,2818.0,2015-02-05,39.8192742,-105.7808545,-4.65,-7.7,0.3,14.4,19.5,0.0,,52.96
41126,2818.0,2015-02-06,39.8192742,-105.7808545,-4.85,-12.1,2.9,11.83,15.6,0.0,,27.83
41127,2818.0,2015-02-07,39.8192742,-105.7808545,-4.12,-9.1,2.9,13.46,21.8,0.0,,10.5
